num_conn,mbon_vals
200,0.848660187601532
200,0.968733129473166
200,0.959198279209612
200,0.964847353568061
200,0.885133433688032
200,0.989930060157577
200,0.665792907509425
200,0.963144591808908
200,0.964693581545441
200,0.960084155060913
200,0.922783827146277
200,0.957923515980461
200,0.991138620533543
200,0.978032624271666
200,0.954818566936188
200,0.952281315271191
200,0.990963062383713
200,0.982809498849604
200,0.985794236746456
200,0.934939226293618
200,0.613168795576764
200,0.984447733048594
200,0.940596403419919
200,0.936657301121424
200,0.963309731712848
200,0.940525024295131
200,0.994401875124054
200,0.993159428905336
200,0.971059166004036
200,0.937054287113603
200,0.865639998980982
200,0.983312456790661
200,0.988713563050952
200,0.88718218180404
200,0.985742755349682
200,0.790831487052591
200,0.954096363948072
200,0.952609095148653
200,0.828209387162688
200,0.874527812740017
200,0.950667106907504
200,0.928344380717336
200,0.981456432442418
200,0.839695869423646
200,0.943131134384565
200,0.977074160908882
200,0.984386829704735
200,0.972210331075756
200,0.733554495150456
200,0.955733720392201
200,0.946260145781793
200,0.881896952871706
300,0.982456771333616
300,0.982835309140205
300,0.979064086139472
300,0.876861815832682
300,0.907515167152671
300,0.907761236842708
300,0.973614964714444
300,0.881235615430308
300,0.972796523241302
300,0.959037840418839
300,0.973999143040256
300,0.952879027713246
300,0.893994252007994
300,0.981662139250693
300,0.989511264135996
300,0.831892969045454
300,0.982869274621466
300,0.841127886779003
300,0.958124727790979
300,0.977715026975607
300,0.946690629761772
300,0.939738069545465
300,0.920799400588886
300,0.988602487396115
300,0.908515805712412
300,0.934106094464778
300,0.921287817618342
300,0.990937444856148
300,0.968268740726742
300,0.989227446072297
300,0.987384922190914
300,0.991829067923446
300,0.987787236275392
300,0.97199695081328
300,0.905858043610558
300,0.977742648908778
300,0.978259130032158
300,0.935563416471516
300,0.79769280821678
300,0.983339942758093
300,0.939455669367857
300,0.9914969670711
300,0.992013142618831
300,0.970909302196502
300,0.985177604128912
300,0.97914347552584
300,0.951828944818314
300,0.976674684885476
300,0.915440726192469
300,0.973809076609053
300,0.973746140664829
300,0.970809186040731
300,0.996411826809528
300,0.965473734530347
300,0.965352853475019
300,0.977893595646836
300,0.990102246618423
300,0.984520999043266
300,0.969976038371313
300,0.982118069544106
300,0.998111094086611
300,0.972353450175367
300,0.963743409578253
300,0.959012934901322
300,0.99411974972291
300,0.971419123117786
300,0.985095884083392
300,0.964197001590644
300,0.651974051322401
300,0.98138063797651
300,0.967041759580559
300,0.96074829975159
300,0.968200964610119
300,0.903285078458035
300,0.956777107936592
300,0.992292437171407
300,0.924155989165653
300,0.964888425652622
300,0.89733970918861
300,0.955631007837285
300,0.970445937021493
300,0.916961248258673
300,0.966631806300972
300,0.965788331713183
300,0.989781543692347
300,0.976883528910311
300,0.878470268436811
300,0.831481661184677
300,0.961203115788757
300,0.933575779900694
300,0.947538125807547
300,0.990397639160264
300,0.978146942434655
300,0.987265808189033
300,0.965489373504484
300,0.988029635775006
300,0.920209236572663
300,0.917397812256008
300,0.970870208448476
300,0.978119855537845
400,0.986091103269669
400,0.978680868443821
400,0.970632628156514
400,0.973463139160608
400,0.96788725701534
400,0.901218720478665
400,0.975361354099626
400,0.929303247334509
400,0.958522703028244
400,0.938088492362225
400,0.986812706913744
400,0.989682845108253
400,0.964340427425831
400,0.99034517947048
400,0.995133707975996
400,0.871415596546965
400,0.967123993896029
400,0.829422758592596
400,0.979530109052593
400,0.993055733443763
400,0.846435909739072
400,0.962056520679444
400,0.968275024359742
400,0.974983565558476
400,0.856298374371842
400,0.964001537543019
400,0.947070560107598
400,0.984470260257026
400,0.910096147577258
400,0.997920072833416
400,0.964656370718263
400,0.991599536461337
400,0.986345999521399
400,0.979231640794414
400,0.97107115605785
400,0.964839702941006
400,0.981190690717212
400,0.884874111319217
400,0.911467297204428
400,0.989345485031891
400,0.98847705005364
400,0.981699779377196
400,0.992090104717444
400,0.976576906099333
400,0.977230405079366
400,0.98558828147828
400,0.8797219361477
400,0.983887462000603
400,0.94311686440752
400,0.971104169392359
400,0.975209527326343
400,0.969638450540255
400,0.914002566940283
400,0.977244726600148
400,0.902681202046014
400,0.988879615064153
400,0.988798660417027
400,0.986740487637222
400,0.960726258078388
400,0.966392877316833
400,0.990695456540655
400,0.994634372693323
400,0.965961092522077
400,0.967181783266082
400,0.941741133902322
400,0.981103438188258
400,0.991974160822129
400,0.985784369040206
400,0.918036427255349
400,0.993941906586342
400,0.918099614123518
400,0.908002953725393
400,0.984309958293576
400,0.982420579798349
400,0.98508289229992
400,0.993547818878187
400,0.994437819675878
400,0.986371830117082
400,0.880614146443921
400,0.977115264512617
400,0.978280568267147
400,0.930188175196916
400,0.994330410990543
400,0.942408600860179
400,0.983973045701725
400,0.969188240528067
400,0.938086371932986
400,0.979653653511693
400,0.9224188979465
400,0.924711320348382
400,0.988913839183025
400,0.964014823241833
400,0.946337488382023
400,0.991986921276616
400,0.984747050523675
400,0.981203888126298
400,0.84986681350855
400,0.959157683832253
400,0.99594990523412
400,0.986112319202638
500,0.970555923816778
500,0.969237197411512
500,0.972987030908275
500,0.944230444794286
500,0.986851543127567
500,0.972276182556476
500,0.989242452839769
500,0.943929175526068
500,0.985645888592429
500,0.976191112730822
500,0.980156736589845
500,0.965341558145946
500,0.969873993311973
500,0.994489354479408
500,0.982516019350007
500,0.907590940802088
500,0.988550270306983
500,0.877337182861204
500,0.97719235164935
500,0.919263967095203
500,0.955905053960762
500,0.980857819265751
500,0.901634104504366
500,0.986625723188511
500,0.839940086547232
500,0.911320162668792
500,0.974857254357529
500,0.976883154215002
500,0.867981495810824
500,0.98639592367585
500,0.959441114334613
500,0.986897156475129
500,0.962878457556763
500,0.964783377160343
500,0.984005182145459
500,0.975030924669011
500,0.991507407651979
500,0.969981082223564
500,0.834113336178467
500,0.973995285349412
500,0.966586560424918
500,0.987625684328177
500,0.989237117523971
500,0.996679120665459
500,0.962247619531622
500,0.982442670420731
500,0.887060485113157
500,0.978073540629901
500,0.953916763699952
500,0.986700059271687
500,0.983071415548115
500,0.957753988287407
500,0.943458341999826
500,0.982433768221639
500,0.947295573168701
500,0.977358833880127
500,0.990087530479092
500,0.991168630449613
500,0.963377455665239
500,0.991141211905148
500,0.998727888131403
500,0.938835996038962
500,0.99731151828568
500,0.969394277791571
500,0.990293961865122
500,0.995354642225933
500,0.99247601875584
500,0.972267611947052
500,0.880554150633186
500,0.99467620237193
500,0.97243565076983
500,0.962490417142043
500,0.985965749663725
500,0.962720075482965
500,0.991671899264759
500,0.993399398769925
500,0.983741744901946
500,0.980169733443349
500,0.867718256132758
500,0.967174458410156
500,0.99358799441408
500,0.968352537310896
500,0.96896937824665
500,0.939833190485717
500,0.992381427708841
500,0.98573832821837
500,0.902280802412715
500,0.966763163122156
500,0.98704827386369
500,0.923928688272196
500,0.987959108892757
500,0.909834587804676
500,0.98629090852583
500,0.993598823150131
500,0.962508075022479
500,0.991857653257788
500,0.988924404369021
500,0.945403741629152
500,0.993159148431021
500,0.95824287842055
600,0.97964775890201
600,0.981293486862806
600,0.937434286571344
600,0.92148631581621
600,0.981161794854863
600,0.979750592143645
600,0.975428996493594
600,0.844585606126723
600,0.962768205630584
600,0.88309491908827
600,0.986182613690223
600,0.967026354003359
600,0.958357569725063
600,0.987562489305578
600,0.997804135645384
600,0.916455734928789
600,0.989025221983168
600,0.940109268994233
600,0.962134492600319
600,0.988941485993783
600,0.900306919314471
600,0.976897710089866
600,0.954659187741421
600,0.975619936512427
600,0.838177870782728
600,0.911326098679194
600,0.95319273801307
600,0.989075777086382
600,0.93570760544643
600,0.977058994912089
600,0.942007299090271
600,0.984343362343098
600,0.984691337839876
600,0.91043696620678
600,0.993033037646491
600,0.982464419484694
600,0.976532223073782
600,0.991648606224796
600,0.822196974726905
600,0.931365792342458
600,0.964726037221148
600,0.995796147987307
600,0.99642786280526
600,0.983341697653494
600,0.9593703489534
600,0.985261112252074
600,0.88687288386331
600,0.989694936956855
600,0.952167666375633
600,0.988496589665646
600,0.979341737769815
600,0.989948690939311
600,0.921644135964647
600,0.993307780261868
600,0.932769248282911
600,0.99463498400974
600,0.99520486267291
600,0.996164931780027
600,0.941182681991789
600,0.990273801798702
600,0.997187464990813
600,0.984730888037349
600,0.991033377874134
600,0.98673180937322
600,0.991150040032062
600,0.971043298710743
600,0.994127179709334
600,0.981661039187605
600,0.758246584764902
600,0.987721870807984
600,0.949270708106714
600,0.884180026933011
600,0.964633971395925
600,0.988427464484333
600,0.962809442234804
600,0.995465581707692
600,0.998126940473245
600,0.991313414031674
600,0.850576500948801
600,0.943638445859883
600,0.977191277955241
600,0.995363733539016
600,0.990597527599787
600,0.937391543059793
600,0.993142575862323
600,0.967281756051711
600,0.92422217671614
600,0.983866527105717
600,0.993636545987523
600,0.970871523894126
600,0.986880459591483
600,0.982211160596352
600,0.9723581565262
600,0.982490319797165
600,0.993999070655755
600,0.974321772007864
600,0.937711065285535
600,0.97832196835977
600,0.986558554907981
600,0.99440662454225
700,0.987065902829088
700,0.990441214421976
700,0.99105454164621
700,0.921563846469217
700,0.992557999880155
700,0.99103788775931
700,0.993228260391383
700,0.816804034704899
700,0.991276489664388
700,0.954074588687573
700,0.992012103168314
700,0.981687235106694
700,0.967212009584545
700,0.981473818657048
700,0.981477948017134
700,0.94735218206533
700,0.997449876974035
700,0.841183070191292
700,0.990585688839325
700,0.975302581719756
700,0.989639582148771
700,0.983194204544336
700,0.963350456317738
700,0.972222099044818
700,0.875461857155533
700,0.938720563953064
700,0.990264854178366
700,0.991555144140556
700,0.941835471086988
700,0.984095402470167
700,0.986329042568221
700,0.976637976815167
700,0.994658978750009
700,0.952660850182796
700,0.984309722477878
700,0.986047109443107
700,0.989928797114871
700,0.990334032458984
700,0.938582623126449
700,0.988557974273228
700,0.980669865137136
700,0.972780353669712
700,0.993665874338664
700,0.985105627597474
700,0.985329486960108
700,0.986578786157752
700,0.825225973884833
700,0.929596995100346
700,0.954319071110931
700,0.994405917192464
700,0.981482423348028
700,0.986676096726826
700,0.960784485209101
700,0.987510026985563
700,0.972123709329867
700,0.977610435328961
700,0.991764283953914
700,0.994576180760658
700,0.963539354536802
700,0.990442623832944
700,0.99859738250408
700,0.983964462898277
700,0.99186825032419
700,0.97201909726727
700,0.995972661707412
700,0.994814986182238
700,0.997138411430219
700,0.974372670958765
700,0.874528531705864
700,0.995201466617918
700,0.940268098535331
700,0.959316416977302
700,0.95425511556172
700,0.972632012242427
700,0.987604937163174
700,0.995457261672589
700,0.989305534125249
700,0.9743184923173
700,0.931933233898643
700,0.970958114239494
700,0.981474591835221
700,0.964744824284767
700,0.987986809016099
700,0.964864382386177
700,0.992172876873032
700,0.981510310606275
700,0.907825846847672
700,0.992223132274363
700,0.996440946679068
700,0.897849039067529
700,0.982992095809727
700,0.970705677006813
700,0.981133212769906
700,0.991265975224586
700,0.990034284623533
700,0.986517745264672
700,0.897927448041588
700,0.942133478796013
700,0.99243065661335
700,0.991217119090001
800,0.992949194753976
800,0.983362022872876
800,0.958024838419725
800,0.955929237200704
800,0.981297759595025
800,0.985843869928945
800,0.991032131543696
800,0.903364356623897
800,0.981633822880471
800,0.969481138056086
800,0.976509801815146
800,0.987120230451248
800,0.980551602037897
800,0.996008718172179
800,0.991429547704859
800,0.94645214010647
800,0.988477839456671
800,0.945745945686706
800,0.987985442205979
800,0.976226848591526
800,0.881562475854136
800,0.972143970382395
800,0.958652959704657
800,0.989135582656221
800,0.955730805186482
800,0.938348296388232
800,0.97238625010393
800,0.980219117962978
800,0.917418614524703
800,0.996809241038526
800,0.982740444707106
800,0.988490316799376
800,0.995783656909187
800,0.991688802280986
800,0.972170934444933
800,0.981434231429759
800,0.985617682307443
800,0.962300100160363
800,0.900152639780565
800,0.981825721346025
800,0.983862338455587
800,0.996988909275916
800,0.978383662851083
800,0.98725787043675
800,0.984942626491764
800,0.99458241581858
800,0.957385644147652
800,0.980623509109062
800,0.957099697882527
800,0.984628214968345
800,0.986741141552458
800,0.98638716401423
800,0.976938043816776
800,0.990328343411576
800,0.967214954154359
800,0.995834048076931
800,0.993890598389044
800,0.994950099931815
800,0.987550255164818
800,0.992559460649754
800,0.998748184612159
800,0.987191486409429
800,0.995518593671635
800,0.982427400857724
800,0.993843618395524
800,0.989060847062805
800,0.997973851801814
800,0.992354167410021
800,0.953856819239375
800,0.996582005453672
800,0.971675827738039
800,0.969136600070167
800,0.992146765418689
800,0.980473834478323
800,0.990677750329378
800,0.999296110375148
800,0.975163184045994
800,0.991273241709008
800,0.980921698841279
800,0.98394906536345
800,0.996110642788082
800,0.972940113373267
800,0.994932779540967
800,0.964852438497432
800,0.994987115166046
800,0.989216232918645
800,0.941814891305789
800,0.971786548390297
800,0.99511700654377
800,0.939708577605935
800,0.993988358360583
800,0.985422798700108
800,0.987987593946685
800,0.995548556886483
800,0.984006415131035
800,0.990002250229034
800,0.948196924643952
800,0.948512946982923
800,0.989209745141562
800,0.995432269420723
900,0.987281960811272
900,0.989179828301977
900,0.973743598124974
900,0.969552913174107
900,0.974606223231138
900,0.990037509588428
900,0.962717358998419
900,0.953636419121714
900,0.991068449905147
900,0.979126805425086
900,0.973748761340189
900,0.984744953766446
900,0.990195856282801
900,0.987089190644909
900,0.989084084170169
900,0.951673786326991
900,0.994897900013085
900,0.980078910212154
900,0.997741608092191
900,0.991518100701827
900,0.885668173136141
900,0.98024029060589
900,0.982968865629608
900,0.980444575446977
900,0.923201314967708
900,0.920531336551094
900,0.992733616849431
900,0.997000071507525
900,0.917117133911989
900,0.999335036369866
900,0.976931224892711
900,0.98810161394801
900,0.997721468782514
900,0.972727628930821
900,0.980207489515791
900,0.991584745543806
900,0.980748268108116
900,0.981550572950346
900,0.926237035192426
900,0.990359966033462
900,0.996315297801283
900,0.987820337315961
900,0.997673431183919
900,0.985482749909153
900,0.988643905794801
900,0.988244088933763
900,0.946910433453633
900,0.979278248310154
900,0.977699841780208
900,0.998410484648134
900,0.982741124055232
900,0.970207007843667
900,0.939253578516088
900,0.976510134326836
900,0.959106844210213
900,0.981932055066098
900,0.996339251733619
900,0.99510466848003
900,0.98702460924156
900,0.986239945075684
900,0.998646103853524
900,0.978622972721276
900,0.981118992661671
900,0.965460690979342
900,0.956773900071391
900,0.995672725798259
900,0.994980202830079
900,0.981789718349503
900,0.967713417068386
900,0.995738706227464
900,0.987263140011572
900,0.978799385215478
900,0.984049902727989
900,0.957690789963142
900,0.987663146370507
900,0.99763349316672
900,0.962591127038049
900,0.952140571192754
900,0.966825006299305
900,0.985738222531336
900,0.996398283120691
900,0.988763364223049
900,0.981091999909639
900,0.967360079701336
900,0.995187340766636
900,0.9866301824369
900,0.972637939141963
900,0.974900217945891
900,0.981242141691707
900,0.930577146747425
900,0.982651557615295
900,0.961677941351437
900,0.939917677048619
900,0.992975252074709
900,0.98770756578447
900,0.983853995146627
900,0.953799495642796
900,0.960238913844008
900,0.989793552087286
900,0.982182217780792
1000,0.985200746301926
1000,0.985189207025595
1000,0.955720895206082
1000,0.982335459373304
1000,0.984793789674668
1000,0.957495225151044
1000,0.988012095334222
1000,0.963533399260204
1000,0.984693674842953
1000,0.969108237014424
1000,0.99235511222145
1000,0.975948921649486
1000,0.96243901063593
1000,0.994999559352832
1000,0.993856599213125
1000,0.943119542692016
1000,0.996456483018862
1000,0.91381898060806
1000,0.992942399259694
1000,0.982980722454526
1000,0.950856655431402
1000,0.978861769706054
1000,0.964857861498849
1000,0.974008541502116
1000,0.936474485803611
1000,0.975019452007127
1000,0.992034478716225
1000,0.986030220768422
1000,0.985703260908663
1000,0.998518200738087
1000,0.978026086973386
1000,0.992573830446517
1000,0.99795051609803
1000,0.978919760851398
1000,0.972112966931429
1000,0.986556627062135
1000,0.979668487201959
1000,0.972891574070158
1000,0.789003848888733
1000,0.991524813927492
1000,0.992962358671542
1000,0.983606037950557
1000,0.977161054050168
1000,0.984115368351449
1000,0.978841300795389
1000,0.987336616671993
1000,0.898252365675048
1000,0.97109398444272
1000,0.964357047113891
1000,0.996952244727836
1000,0.980244704876815
1000,0.980661771523678
1000,0.956952364595217
1000,0.99692415926982
1000,0.869726271236927
1000,0.994380923805211
1000,0.9979720851187
1000,0.990129587451751
1000,0.977432549095008
1000,0.992061819063527
1000,0.999420205169091
1000,0.988587255719821
1000,0.988432652193239
1000,0.969607554603381
1000,0.984074360179613
1000,0.995251711897351
1000,0.9931291522352
1000,0.9894720702097
1000,0.902039134891031
1000,0.995454368856698
1000,0.986166100374544
1000,0.97044956658116
1000,0.990554371923365
1000,0.981000421674369
1000,0.994176109381905
1000,0.998739591755474
1000,0.985323501562496
1000,0.989973359947929
1000,0.927495033504078
1000,0.987433721681733
1000,0.994113572124165
1000,0.984255876256944
1000,0.986036062570203
1000,0.958998718968047
1000,0.978427224635854
1000,0.990098936071294
1000,0.926418108342566
1000,0.980670538706165
1000,0.988629909051101
1000,0.919880940831409
1000,0.992845871461615
1000,0.988239128471109
1000,0.987815980989476
1000,0.990940072408288
1000,0.987195279462833
1000,0.978306942681988
1000,0.971202377384988
1000,0.949661446081534
1000,0.981430195847162
1000,0.960273784431962
1100,0.993595794638502
1100,0.991203000084221
1100,0.977280469721473
1100,0.956307318976218
1100,0.95752399831864
1100,0.987624130244519
1100,0.98454515164021
1100,0.932315150749324
1100,0.948517506405372
1100,0.990224924998127
1100,0.984957929310009
1100,0.994794593426113
1100,0.982327983310605
1100,0.990269136437467
1100,0.994479359994878
1100,0.943433837115128
1100,0.990414987986624
1100,0.936492196296766
1100,0.996053862453082
1100,0.984256526925978
1100,0.91762724153943
1100,0.982012320476462
1100,0.984751472258347
1100,0.995340916395904
1100,0.801225077138234
1100,0.980681941745589
1100,0.984779162324162
1100,0.987586167266266
1100,0.95359109024183
1100,0.988345355776064
1100,0.972942607187013
1100,0.977276959792529
1100,0.985932633820666
1100,0.998284517912652
1100,0.978365870462446
1100,0.980169800021451
1100,0.986692157277023
1100,0.993598594971775
1100,0.943192004493016
1100,0.997213327200017
1100,0.977150331645844
1100,0.98863197809961
1100,0.995119772964089
1100,0.99047228435602
1100,0.995098810008842
1100,0.98423001373416
1100,0.980940135109541
1100,0.985079900463067
1100,0.959072022980161
1100,0.975330324944798
1100,0.977251172281345
1100,0.992052911826142
1100,0.993417687731763
1100,0.979341677584411
1100,0.941597006524259
1100,0.984250887900117
1100,0.985348698361887
1100,0.991967715201733
1100,0.983072443554759
1100,0.982915731338831
1100,0.997413982423202
1100,0.996420949310138
1100,0.997600806593032
1100,0.980267205007303
1100,0.991644573675094
1100,0.990523436369538
1100,0.989452020527411
1100,0.986141247251468
1100,0.965646789101407
1100,0.997127873765217
1100,0.996635355126621
1100,0.986535347935658
1100,0.984222556322795
1100,0.981771734998758
1100,0.986487898707836
1100,0.998253016287295
1100,0.991181560249397
1100,0.987119503470322
1100,0.918218266022443
1100,0.988788246166198
1100,0.994045629984573
1100,0.982990760958492
1100,0.979681505626748
1100,0.949426347841096
1100,0.991175122149536
1100,0.969935911178924
1100,0.888837878046241
1100,0.945421475653925
1100,0.987877021986048
1100,0.968521618753398
1100,0.996642198585851
1100,0.985013512057538
1100,0.983422759695492
1100,0.98305981479648
1100,0.989897374998287
1100,0.989710579760605
1100,0.939176528752776
1100,0.942178821370737
1100,0.965118159320716
1100,0.994180914840376
1200,0.995199272837641
1200,0.990952940124904
1200,0.990111303528344
1200,0.989945060362661
1200,0.996659144886513
1200,0.975466368365166
1200,0.996312867956473
1200,0.942376220196193
1200,0.98207739338072
1200,0.973353289751386
1200,0.980223531167989
1200,0.966901048706978
1200,0.967544483495888
1200,0.997530290444271
1200,0.992882395053658
1200,0.975014020853576
1200,0.991358903025715
1200,0.912019853844145
1200,0.985834516433718
1200,0.966920811584411
1200,0.979327776517952
1200,0.976385426243419
1200,0.967384740612189
1200,0.983775904307323
1200,0.878468331616492
1200,0.96326835141207
1200,0.992259562379891
1200,0.991491290093991
1200,0.935937971416101
1200,0.995109422844161
1200,0.983771266749158
1200,0.989378019993798
1200,0.994685725188373
1200,0.987730794237374
1200,0.981823947503225
1200,0.995815511876277
1200,0.991331759994962
1200,0.989582036922475
1200,0.956004777824883
1200,0.990370703483659
1200,0.972756663389975
1200,0.996373435773488
1200,0.994637256387548
1200,0.991115165942908
1200,0.990214222495199
1200,0.981549324857712
1200,0.900479320447188
1200,0.974630662696441
1200,0.990604032856782
1200,0.988789474457878
1200,0.971328798151208
1200,0.978703649257903
1200,0.910731048611716
1200,0.991602160261348
1200,0.9690412126349
1200,0.991909604079923
1200,0.989341486056065
1200,0.991583604735597
1200,0.960017460842615
1200,0.995750807959086
1200,0.997478074097787
1200,0.988832915498435
1200,0.993912239862337
1200,0.987020276525903
1200,0.987443307428029
1200,0.996798908811231
1200,0.996996632578634
1200,0.990220545557439
1200,0.919337295990228
1200,0.99488937538688
1200,0.986529152103521
1200,0.965388000200062
1200,0.994950005032331
1200,0.990932520776898
1200,0.99472509928679
1200,0.997943525924023
1200,0.996307840369837
1200,0.990977506899472
1200,0.950808791375749
1200,0.988521804272676
1200,0.983712201665273
1200,0.986448988395324
1200,0.98864962109937
1200,0.965094051885987
1200,0.993280211186608
1200,0.952381464484541
1200,0.976717837087399
1200,0.918660342090615
1200,0.994267668029928
1200,0.939784712936666
1200,0.985020120680593
1200,0.979396137299277
1200,0.9928587123418
1200,0.98986658265293
1200,0.990299699004306
1200,0.996910970207723
1200,0.939174233953596
1200,0.979853194344878
1200,0.990195751989329
1200,0.994249523385929
1300,0.995711938815742
1300,0.991349857379551
1300,0.966041146154786
1300,0.966710955948421
1300,0.990303230919871
1300,0.985027166682151
1300,0.993010438062541
1300,0.945794259802031
1300,0.978024541809617
1300,0.960066679184057
1300,0.981016090122574
1300,0.974121632010127
1300,0.97471743466996
1300,0.993735556540271
1300,0.984877270406969
1300,0.968153253904189
1300,0.987311260583193
1300,0.95872770925405
1300,0.993739568350251
1300,0.981949727802559
1300,0.954725499935658
1300,0.991284035083068
1300,0.962253398115787
1300,0.990369879130425
1300,0.946534425745844
1300,0.961479613963145
1300,0.972219261067917
1300,0.99785685292789
1300,0.878383272482977
1300,0.997801272012791
1300,0.994361576659529
1300,0.990090052681831
1300,0.997429239675191
1300,0.98894008208655
1300,0.978901851755633
1300,0.997793389286303
1300,0.984407545100631
1300,0.994222512469716
1300,0.944945201229135
1300,0.989345059101402
1300,0.977571628897272
1300,0.991022753265789
1300,0.987341309556173
1300,0.977155689820909
1300,0.987482684637628
1300,0.996135294151049
1300,0.930492327467792
1300,0.982287981393447
1300,0.984063553929484
1300,0.985162134692502
1300,0.974177896003099
1300,0.987191549920768
1300,0.9467409312391
1300,0.988254890772043
1300,0.971945185972436
1300,0.990791925668765
1300,0.996804086678825
1300,0.99187319412955
1300,0.994529038247275
1300,0.987852379489669
1300,0.998584016897847
1300,0.994913103525356
1300,0.990652997920714
1300,0.99593448358911
1300,0.985700183183055
1300,0.989614949283301
1300,0.996708738363577
1300,0.979609063061287
1300,0.963900019251948
1300,0.993404852013712
1300,0.943897289430899
1300,0.980664327853161
1300,0.986317389300249
1300,0.976049996968043
1300,0.990657984646669
1300,0.993591937498112
1300,0.983789280280024
1300,0.989563917346723
1300,0.90869654819023
1300,0.968141726546002
1300,0.987404714490858
1300,0.961941285947558
1300,0.990302892420297
1300,0.972903119159034
1300,0.987956679914108
1300,0.997122295340749
1300,0.984010719931718
1300,0.962444171926737
1300,0.986367850420117
1300,0.981751065543595
1300,0.984729828975205
1300,0.981746617924448
1300,0.990837779654123
1300,0.99370077524029
1300,0.99589674391417
1300,0.993251868528338
1300,0.889530998342499
1300,0.982381028730016
1300,0.982825638811186
1300,0.992299496898211
1400,0.99219780163623
1400,0.993448603238282
1400,0.992497279135145
1400,0.989628302956087
1400,0.97778954920609
1400,0.988839606783907
1400,0.994378994185721
1400,0.968712288866026
1400,0.950723628873088
1400,0.965951678536743
1400,0.995049232021696
1400,0.986286299500277
1400,0.978413796942737
1400,0.997696799619558
1400,0.994210004302472
1400,0.965807511175988
1400,0.995797724247346
1400,0.960765051366235
1400,0.988562788707091
1400,0.984052651013106
1400,0.943823406347848
1400,0.981661495544684
1400,0.981221377756378
1400,0.948787330267597
1400,0.948075709823031
1400,0.982890173440888
1400,0.986698263266219
1400,0.993986316791722
1400,0.956007332515984
1400,0.992006341248045
1400,0.962800876160383
1400,0.97928298033755
1400,0.997095803146955
1400,0.992147015996027
1400,0.989844185828825
1400,0.989318342511584
1400,0.98191626958491
1400,0.970123859965476
1400,0.913300860217195
1400,0.991838269152278
1400,0.985079805131208
1400,0.993902748562252
1400,0.997894813546919
1400,0.990322705079324
1400,0.959619951732754
1400,0.967276577240765
1400,0.989084344153383
1400,0.979760278761965
1400,0.966371968188609
1400,0.986566277140375
1400,0.989021939684111
1400,0.987247594974445
